,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,name,dog_stages,id,retweet_count,favorite_count,tweet_id,img_num,breed,confidence
939,753039830821511168,2016-07-13 01:34:21,Vine - Make a Scene,So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,https://vine.co/v/5W2Dg3XPX7a,13,None,,750381685133418496,27,670,703769065844768768,2,boxer,0.838994
940,753026973505581056,2016-07-13 00:43:15,Twitter for iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,"https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1",10,Tayzie,,750147208377409536,877,2918,703774238772166656,1,Labrador_retriever,0.990119
941,752932432744185856,2016-07-12 18:27:35,Vine - Make a Scene,This is Carl. He's very powerful. 12/10 don't mess with Carl https://t.co/v5m2bIukXc,https://vine.co/v/OEppMFbejFz,12,Carl,,750132105863102464,1184,3379,704054845121142784,1,Great_Pyrenees,0.6679390000000001
942,752917284578922496,2016-07-12 17:27:23,Twitter for iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,https://twitter.com/dog_rates/status/752917284578922496/photo/1,11,Grizzie,,750117059602808832,1214,4060,704113298707505153,2,none,0.0
943,752701944171524096,2016-07-12 03:11:42,Twitter for iPhone,RT @dog_rates: HEY PUP WHAT'S THE PART OF THE HUMAN BODY THAT CONNECTS THE FOOT AND THE LEG? 11/10 so smart https://t.co/XQ1tRUmO3z,"https://vine.co/v/ibvnzrauFuV,https://vine.co/v/ibvnzrauFuV",11,None,,750101899009982464,777,2853,704347321748819968,1,Brittany_spaniel,0.0829173
944,752682090207055872,2016-07-12 01:52:49,Twitter for iPhone,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1",10,None,doggo,750086836815486976,493,2028,704364645503647744,1,Pembroke,0.980695
945,752660715232722944,2016-07-12 00:27:52,Twitter for iPhone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr","https://twitter.com/dog_rates/status/752660715232722944/photo/1,https://twitter.com/dog_rates/status/752660715232722944/photo/1",10,None,doggo,750071704093859840,3038,7263,704480331685040129,1,Samoyed,0.979206
946,752568224206688256,2016-07-11 18:20:21,Vine - Make a Scene,Here are three doggos completely misjudging an airborne stick. Decent efforts tho. All 9/10 https://t.co/HCXQL4fGVZ,https://vine.co/v/5W0bdhEUUVT,9,None,,750056684286914561,822,2958,704499785726889984,1,Chihuahua,0.376541
947,752519690950500352,2016-07-11 15:07:30,Twitter for iPhone,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,"https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1,https://twitter.com/dog_rates/status/752519690950500352/photo/1",11,None,puppo,750041628174217216,568,2971,704761120771465216,1,Chihuahua,0.100418
948,752334515931054080,2016-07-11 02:51:40,Twitter for iPhone,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,https://twitter.com/dog_rates/status/752334515931054080/video/1,8,None,doggo,750026558547456000,721,2536,704819833553219584,1,none,0.0
949,752309394570878976,2016-07-11 01:11:51,Twitter for iPhone,RT @dog_rates: Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,"https://twitter.com/dog_rates/status/675354435921575936/video/1,https://twitter.com/dog_rates/status/675354435921575936/video/1",13,None,,750011400160841729,821,3018,704847917308362754,1,golden_retriever,0.85724
950,752173152931807232,2016-07-10 16:10:29,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",12,Brody,,749996283729883136,758,2838,704859558691414016,1,pug,0.284428
951,751950017322246144,2016-07-10 01:23:49,Vine - Make a Scene,This is Lola. She's a surfing pupper. 13/10 magical af https://t.co/BlGQkhM5EV,https://vine.co/v/5WrjaYAMvMO,13,Lola,pupper,749981277374128128,2279,4786,704871453724954624,1,Norfolk_terrier,0.689504
952,751937170840121344,2016-07-10 00:32:46,Twitter for iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,https://twitter.com/dog_rates/status/751937170840121344/photo/1,11,Ruby,,749774190421639168,1213,4359,705066031337840642,1,Airedale,0.868658
953,751830394383790080,2016-07-09 17:28:29,Twitter for iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1",12,Tucker,,749417653287129088,1518,5700,705102439679201280,1,collie,0.457672
954,751793661361422336,2016-07-09 15:02:31,Vine - Make a Scene,This is Fred. He's having one heck of a summer. 11/10 https://t.co/I7SFchkNk4,https://vine.co/v/5W5YHdTJvaV,11,Fred,,749403093750648834,493,2445,705223444686888960,1,Chesapeake_Bay_retriever,0.0773733
955,751598357617971201,2016-07-09 02:06:27,Twitter for iPhone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1",13,Toby,,749395845976588288,3158,7976,705239209544720384,1,Chihuahua,0.15795
956,751583847268179968,2016-07-09 01:08:47,Twitter for iPhone,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,https://twitter.com/dog_rates/status/751583847268179968/photo/1,5,None,"doggo, pupper",749317047558017024,2052,5107,705428427625635840,1,Chihuahua,0.774792
957,751538714308972544,2016-07-08 22:09:27,Twitter for iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,"https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1",10,Max,,749075273010798592,1890,5377,705442520700944385,1,Great_Pyrenees,0.309106
958,751456908746354688,2016-07-08 16:44:23,Twitter for iPhone,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,https://twitter.com/dog_rates/status/751456908746354688/video/1,12,None,pupper,749064354620928000,1409,4507,705475953783398401,1,golden_retriever,0.908784
959,751251247299190784,2016-07-08 03:07:09,Twitter for iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,https://twitter.com/dog_rates/status/751251247299190784/video/1,10,Gilbert,,749036806121881602,731,2886,705591895322394625,1,basenji,0.877207
960,751205363882532864,2016-07-08 00:04:50,Twitter for iPhone,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy","https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1",12,None,,748977405889503236,3138,10047,705786532653883392,1,Labrador_retriever,0.14849600000000002
961,751132876104687617,2016-07-07 19:16:47,Twitter for iPhone,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,"https://twitter.com/dog_rates/status/751132876104687617/photo/1,https://twitter.com/dog_rates/status/751132876104687617/photo/1",10,Cooper,puppo,748932637671223296,2064,5417,705898680587526145,1,collie,0.808276
962,750868782890057730,2016-07-07 01:47:22,Twitter for iPhone,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,"https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1",11,Milo,pupper,748705597323898880,879,2587,705970349788291072,1,golden_retriever,0.776346
963,750719632563142656,2016-07-06 15:54:42,Twitter for iPhone,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,https://twitter.com/dog_rates/status/750719632563142656/photo/1,12,Meyer,,748699167502000129,1460,4420,705975130514706432,1,Staffordshire_bullterrier,0.5877640000000001
964,750506206503038976,2016-07-06 01:46:38,Twitter for iPhone,This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2,https://twitter.com/dog_rates/status/750506206503038976/photo/1,8,Malcolm,pupper,748692773788876800,1230,3962,706166467411222528,1,Samoyed,0.430418
965,750429297815552001,2016-07-05 20:41:01,Twitter for iPhone,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,"https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1",12,Arnie,,748575535303884801,1814,5647,706265994973601792,1,papillon,0.743715
966,750383411068534784,2016-07-05 17:38:41,Twitter for iPhone,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,https://twitter.com/dog_rates/status/750383411068534784/photo/1,9,Zoe,pupper,748568946752774144,611,2053,706291001778950144,1,Border_terrier,0.587101
967,750381685133418496,2016-07-05 17:31:49,Twitter for iPhone,"13/10 such a good doggo
@spaghemily",,13,None,doggo,748346686624440324,1124,4866,706310011488698368,1,Pembroke,0.6981649999999999
968,750147208377409536,2016-07-05 02:00:06,Twitter for iPhone,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",https://twitter.com/dog_rates/status/750147208377409536/photo/1,13,None,,748337862848962560,3743,7077,706346369204748288,1,Tibetan_mastiff,0.956462
969,750132105863102464,2016-07-05 01:00:05,Twitter for iPhone,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,https://twitter.com/dog_rates/status/750132105863102464/photo/1,11,Stewie,,748324050481647620,695,3463,706516534877929472,1,golden_retriever,0.7726850000000001
970,750117059602808832,2016-07-05 00:00:18,Twitter for iPhone,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,"https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1",10,Calvin,,748307329658011649,656,3450,706538006853918722,1,chow,0.541794
971,750101899009982464,2016-07-04 23:00:03,Twitter for iPhone,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,"https://twitter.com/dog_rates/status/750101899009982464/photo/1,https://twitter.com/dog_rates/status/750101899009982464/photo/1",11,Lilah,,748220828303695873,7129,13163,706593038911545345,1,none,0.0
972,750086836815486976,2016-07-04 22:00:12,TweetDeck,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,https://twitter.com/dog_rates/status/750086836815486976/photo/1,12,Spanky,,747963614829678593,1961,5395,706644897839910912,1,Chihuahua,0.132928
973,750071704093859840,2016-07-04 21:00:04,Twitter for iPhone,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,"https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1",10,None,pupper,747933425676525569,2362,6181,706681918348251136,1,toy_poodle,0.717584
974,750056684286914561,2016-07-04 20:00:23,TweetDeck,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,https://twitter.com/dog_rates/status/750056684286914561/photo/1,11,Jameson,,747885874273214464,882,2727,706901761596989440,1,none,0.0
975,750041628174217216,2016-07-04 19:00:33,TweetDeck,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,https://twitter.com/dog_rates/status/750041628174217216/photo/1,13,Beau,,747844099428986880,677,2633,707014260413456384,1,Chihuahua,0.58378
976,750026558547456000,2016-07-04 18:00:41,TweetDeck,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,https://twitter.com/dog_rates/status/750026558547456000/photo/1,10,Jax,,747816857231626240,1061,4508,707021089608753152,2,cocker_spaniel,0.559658
977,750011400160841729,2016-07-04 17:00:26,TweetDeck,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,https://twitter.com/dog_rates/status/750011400160841729/photo/1,11,Piper,doggo,747651430853525504,144,1276,707038192327901184,1,pug,0.642426
978,749996283729883136,2016-07-04 16:00:22,TweetDeck,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,https://twitter.com/dog_rates/status/749996283729883136/photo/1,12,Bo,,747648653817413632,5342,11990,707059547140169728,1,Samoyed,0.8973120000000001
979,749981277374128128,2016-07-04 15:00:45,TweetDeck,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,https://twitter.com/dog_rates/status/749981277374128128/photo/1,1776,Atticus,,747600769478692864,523,2172,707297311098011648,1,Blenheim_spaniel,0.370717
980,749774190421639168,2016-07-04 01:17:51,Twitter for iPhone,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,https://twitter.com/dog_rates/status/749774190421639168/photo/1,12,Lucy,,747594051852075008,951,3429,707315916783140866,2,Bernese_mountain_dog,0.979235
981,749417653287129088,2016-07-03 01:41:06,Twitter for iPhone,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",11,Finn,pupper,747512671126323200,1478,5142,707377100785885184,1,golden_retriever,0.637225
982,749403093750648834,2016-07-03 00:43:15,Twitter for iPhone,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,https://twitter.com/dog_rates/status/749403093750648834/photo/1,10,None,,747461612269887489,950,3603,707387676719185920,1,Chihuahua,0.888468
983,749395845976588288,2016-07-03 00:14:27,Twitter for iPhone,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1",10,George,,747439450712596480,1753,5045,707411934438625280,1,Lakeland_terrier,0.7382770000000001
984,749317047558017024,2016-07-02 19:01:20,Twitter for iPhone,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://twitter.com/dog_rates/status/749317047558017024/video/1,12,Blu,floofer,747242308580548608,2639,0,707420581654872064,1,kuvasz,0.149391
985,749075273010798592,2016-07-02 03:00:36,Vine - Make a Scene,This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o,https://vine.co/v/5ztZvHgI17r,11,Boomer,doggo,747219827526344708,1444,4902,707610948723478529,1,golden_retriever,0.383223
986,749064354620928000,2016-07-02 02:17:13,Twitter for iPhone,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",11,Winston,,747204161125646336,833,3131,707693576495472641,1,none,0.0
987,749036806121881602,2016-07-02 00:27:45,Twitter for iPhone,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,https://twitter.com/dog_rates/status/749036806121881602/photo/1,8,Dietrich,,747103485104099331,3633,8907,707741517457260545,1,whippet,0.738371
988,748977405889503236,2016-07-01 20:31:43,Twitter for iPhone,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,https://twitter.com/dog_rates/status/748977405889503236/photo/1,10,not,,746906459439529985,271,2728,707776935007539200,1,miniature_pinscher,0.890426
989,748932637671223296,2016-07-01 17:33:49,Twitter for iPhone,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,https://twitter.com/dog_rates/status/748932637671223296/photo/1,13,Divine,doggo,746872823977771008,1953,5586,707969809498152960,1,toy_poodle,0.908491
990,748705597323898880,2016-07-01 02:31:39,Twitter Web Client,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,https://twitter.com/dog_rates/status/748705597323898880/video/1,13,None,,746818907684614144,1599,4957,707995814724026368,1,none,0.0
991,748699167502000129,2016-07-01 02:06:06,Twitter for iPhone,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",11,Tripp,,746790600704425984,1467,4532,708026248782585858,1,malinois,0.7864680000000001
992,748692773788876800,2016-07-01 01:40:41,Twitter for iPhone,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,https://twitter.com/dog_rates/status/748692773788876800/photo/1,10,his,doggo,746757706116112384,3563,8864,708109389455101952,1,Staffordshire_bullterrier,0.5161060000000001
993,748575535303884801,2016-06-30 17:54:50,Twitter for iPhone,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,https://twitter.com/dog_rates/status/748575535303884801/photo/1,6,one,,746726898085036033,1642,5644,708119489313951744,1,Norwich_terrier,0.264483
994,748568946752774144,2016-06-30 17:28:39,Twitter for iPhone,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,https://twitter.com/dog_rates/status/748568946752774144/video/1,12,Cora,,746542875601690625,1748,4700,708130923141795840,1,French_bulldog,0.710354
995,748346686624440324,2016-06-30 02:45:28,Twitter for iPhone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",https://twitter.com/dog_rates/status/748346686624440324/photo/1,10,None,,746521445350707200,901,0,708149363256774660,1,Cardigan,0.350993
996,748337862848962560,2016-06-30 02:10:24,Vine - Make a Scene,SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy,https://vine.co/v/h5aDaFthX6O,13,None,pupper,746507379341139972,991,4347,708349470027751425,1,basenji,0.187158
997,748324050481647620,2016-06-30 01:15:31,Twitter for iPhone,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11,Duke,,746369468511756288,1491,5776,708356463048204288,2,pug,0.871283
998,748307329658011649,2016-06-30 00:09:04,Twitter for iPhone,"This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO","https://twitter.com/dog_rates/status/748307329658011649/photo/1,https://twitter.com/dog_rates/status/748307329658011649/photo/1",7,None,,746131877086527488,2006,6408,708469915515297792,1,Chihuahua,0.748163
999,748220828303695873,2016-06-29 18:25:21,Vine - Make a Scene,Stop what you're doing and watch this heckin masterpiece right here. Both 13/10 https://t.co/3BOVI2WZoH,https://vine.co/v/iiLjKuYJpr6,13,None,,746056683365994496,743,3330,708479650088034305,1,Shih-Tzu,0.218479
1000,747963614829678593,2016-06-29 01:23:16,Twitter for iPhone,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,10,None,pupper,745789745784041472,967,3681,708711088997666817,2,German_short-haired_pointer,0.0526946
1001,747933425676525569,2016-06-28 23:23:19,Twitter for iPhone,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11,None,,745712589599014916,2134,6518,708738143638450176,1,Pomeranian,0.933457
1002,747885874273214464,2016-06-28 20:14:22,Twitter for iPhone,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",8,a,,745433870967832576,2316,6555,708810915978854401,2,golden_retriever,0.976139
1003,747844099428986880,2016-06-28 17:28:22,Twitter for iPhone,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11,Huxley,,745422732645535745,2208,7954,708834316713893888,1,Eskimo_dog,0.283945
1004,747816857231626240,2016-06-28 15:40:07,Twitter for iPhone,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,4,a,,745314880350101504,2486,6616,708845821941387268,1,schipperke,0.74564
1005,747651430853525504,2016-06-28 04:42:46,Twitter for iPhone,Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup,,12,None,pupper,745074613265149952,3189,7291,709042156699303936,1,Rottweiler,0.0681793
1006,747648653817413632,2016-06-28 04:31:44,Vine - Make a Scene,This is Keurig. He apparently headbutts other dogs to greet them. Not cool Keurig. So fluffy tho 12/10  https://t.co/zexdr61Q5M,https://vine.co/v/iqIZFtOxEMB,12,Keurig,,745057283344719872,2058,6767,709158332880297985,1,Siberian_husky,0.212957
1007,747600769478692864,2016-06-28 01:21:27,Twitter for iPhone,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",10,Bookstore,,744995568523612160,569,2751,709198395643068416,1,borzoi,0.490783
1008,747594051852075008,2016-06-28 00:54:46,Twitter for iPhone,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://twitter.com/dog_rates/status/747594051852075008/photo/1,11,None,,744971049620602880,2451,7315,709207347839836162,1,Chihuahua,0.948323
1009,747512671126323200,2016-06-27 19:31:23,Twitter for iPhone,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,10,None,,744709971296780288,1442,5234,709225125749587968,1,Labrador_retriever,0.271109
1010,747461612269887489,2016-06-27 16:08:30,Twitter for iPhone,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,https://twitter.com/dog_rates/status/747461612269887489/photo/1,10,None,,744334592493166593,1939,6346,709409458133323776,1,Shetland_sheepdog,0.79745
1011,747439450712596480,2016-06-27 14:40:26,Vine - Make a Scene,This is Linus. He just wanted to say hello but no one's paying attention. 12/10 (vid by @rebeccacollinzz) https://t.co/VCijm2eVpR,https://vine.co/v/5uTVXWvn3Ip,12,Linus,,744234799360020481,70792,144966,709449600415961088,2,Maltese_dog,0.780187
1012,747242308580548608,2016-06-27 01:37:04,Twitter for iPhone,RT @dog_rates: This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://…,"https://twitter.com/dog_rates/status/704761120771465216/photo/1,https://twitter.com/dog_rates/status/704761120771465216/photo/1",13,None,pupper,744223424764059648,327,1535,709519240576036864,1,cocker_spaniel,0.414982
1013,747219827526344708,2016-06-27 00:07:44,Twitter for iPhone,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",11,Atticus,,743980027717509120,1006,3905,709556954897764353,2,golden_retriever,0.790026
1014,747204161125646336,2016-06-26 23:05:29,Twitter for iPhone,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,"https://twitter.com/dog_rates/status/747204161125646336/photo/1,https://twitter.com/dog_rates/status/747204161125646336/photo/1",10,Clark,,743895849529389061,881,3410,709566166965075968,1,chow,0.999837
1015,747103485104099331,2016-06-26 16:25:26,Twitter for iPhone,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",11,None,,743835915802583040,1876,0,709852847387627521,2,Chihuahua,0.945629
1016,746906459439529985,2016-06-26 03:22:31,Twitter for iPhone,"PUPDATE: can't see any. Even if I could, I couldn't reach them to pet. 0/10 much disappointment https://t.co/c7WXaB2nqX",https://twitter.com/dog_rates/status/746906459439529985/photo/1,0,None,,743609206067040256,1270,4167,709901256215666688,2,none,0.0
1017,746872823977771008,2016-06-26 01:08:52,Twitter for iPhone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11,a,,743595368194129920,5969,16996,709918798883774466,2,Pembroke,0.956222
1018,746818907684614144,2016-06-25 21:34:37,Twitter for iPhone,"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",https://twitter.com/dog_rates/status/746818907684614144/photo/1,13,None,,743545585370791937,863,3286,710117014656950272,2,toy_poodle,0.802092
1019,746790600704425984,2016-06-25 19:42:08,Twitter for iPhone,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",10,None,,743510151680958465,3422,7420,710140971284037632,1,Pekinese,0.95317
